12703.43769,0,11.1
12713.55203,0,11.1
12721.61015,0,11.1
12727.60943,0,11.1
12731.54792,0,11.1
12733.42436,0,11.1
12733.23812,0,11.1
12730.98928,0,11.1
12726.67856,0,11.1
12720.30735,0,11.1
12711.87772,0,11.1
12701.39241,0,11.1
12688.8548,0,11.1
12674.26895,0,11.1
12657.63961,0,11.1
12638.97214,0,11.1
12618.2726,0,11.1
12595.54769,0,11.1
12570.80478,0,11.1
12544.05188,0,11.1
12515.29767,0,11.1
12484.55144,0,11.1
12451.82318,0,11.1
12417.12347,0,11.1
12380.46356,0,11.1
12341.85533,0,11.1
12301.31129,0,11.1
12258.84457,0,11.1
12214.46893,0,11.1
12168.19875,0,11.1
12120.04902,0,11.1
12070.03533,0,11.1
12018.17389,0,11.1
11964.48151,0,11.1
11908.97557,0,11.1
11851.67407,0,11.1
11792.59556,0,11.1
11731.75919,0,11.1
11669.18467,0,11.1
11604.89227,0,11.1
11538.90281,0,11.1
11471.23769,0,11.1
11401.91882,0,11.1
11330.96865,0,11.1
11258.41019,0,11.1
11184.26693,0,11.1
11108.56289,0,11.1
11031.32261,0,11.1
10952.57111,0,11.1
10872.3339,0,11.1
10790.63698,0,11.1
10707.50682,0,11.1
10622.97035,0,11.1
10537.05495,0,11.1
10449.78847,0,11.1
10361.19918,0,11.1
10271.31578,0,11.1
10180.16739,0,11.1
10087.78355,0,11.1
9994.194173,0,11.1
9899.429594,0,11.1
9803.520514,0,11.1
9706.498004,0,11.1
9608.393501,0,11.1
9509.238788,0,11.1
9409.06599,0,11.1
9307.907563,0,11.1
9205.79628,0,11.1
9102.765225,0,11.1
8998.847779,0,11.1
8894.077609,0,11.1
8788.488661,0,11.1
8682.115143,0,11.1
8574.991521,0,11.1
8467.1525,0,11.1
8358.633021,0,11.1
8249.468241,0,11.1
8139.69353,0,11.1
8029.344452,0,11.1
7918.456762,0,11.1
7807.066384,0,11.1
7695.209408,0,11.1
7582.922076,0,11.1
7470.240767,0,11.1
7357.201988,0,11.1
7243.842364,0,11.1
7130.198621,0,11.1
7016.30758,0,11.1
6902.206141,0,11.1
6787.93127,0,11.1
6673.519992,0,11.1
6559.009376,0,11.1
6444.436522,0,11.1
6329.83855,0,11.1
6215.25259,0,11.1
6100.715766,0,11.1
5986.265187,0,11.1
5871.937935,0,11.1
5757.77105,0,11.1
5643.801522,0,11.1
5530.066276,0,11.1
5416.602161,0,11.1
5303.445939,0,11.1
5190.634272,0,11.1
5078.203709,0,11.1
4966.190678,0,11.1
4854.63147,0,11.1
4743.562229,0,11.1
4633.018941,0,11.1
4523.037421,0,11.1
4413.653302,0,11.1
4304.902024,0,11.1
4196.818823,0,11.1
4089.438715,0,11.1
3982.796492,0,11.1
3876.926705,0,11.1
3771.863655,0,11.1
3667.641382,0,11.1
3564.293653,0,11.1
3461.853952,0,11.1
3360.355469,0,11.1
3259.83109,0,11.1
3160.313382,0,11.1
3061.834591,0,11.1
2964.426621,0,11.1
2868.121033,0,11.1
2772.94903,0,11.1
2678.941446,0,11.1
2586.128739,0,11.1
2494.540981,0,11.1
2404.207846,0,11.1
2315.1586,0,11.1
2227.422095,0,11.1
2141.026758,0,11.1
2056.000581,0,11.1
1972.371111,0,11.1
1890.165444,0,11.1
1809.410214,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,11.1
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,0,0
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,286,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
,-39,11.1
